,Spotify_track_id,artist_x,song_x,ID,peak_position,hit,hit_value,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
3406,6FxNjv8pzwtBgZe3Eeg5kz,Incubus,Monuments And Melodies,Monuments And MelodiesIncubus,,No,0,0.429,0.353,304227,0.379,5.46e-06,9,0.13,-8.44,0,0.0272,172.982,3,0.0926
3407,03QJ8CbfLsPMYNv2xqF11g,Primus,Dirty Drowning Man,Dirty Drowning ManPrimus,,No,0,0.0016,0.563,288573,0.93,0.0322,7,0.1,-5.128,1,0.0702,148.388,4,0.666
3408,7yOUQmQGqbGaEMKRa7ywbU,Cyndi Lauper,Walk On By,Walk On ByCyndi Lauper,,No,0,0.905,0.47,271800,0.0507,6.27e-06,6,0.0751,-15.837,1,0.0415,138.628,4,0.258
3409,0ewrEcXn82uVtvPklRJtbt,Yo La Tengo,My Heart's Reflection,My Heart's ReflectionYo La Tengo,,No,0,0.464,0.533,361573,0.288,0.735,2,0.328,-12.938,1,0.0331,104.78,4,0.0364
3410,4mWU82T4X6p1orL3EQKzcB,Grand Funk Railroad,Into The Sun,Into The SunGrand Funk Railroad,,No,0,4.38e-05,0.439,389533,0.549,0.19,9,0.101,-12.534,1,0.0437,122.918,4,0.309
3411,3OjCi2d4bd8i21gDK52UeL,Kris Kristofferson,Dakota (The Dancing Bear),Dakota (The Dancing Bear)Kris Kristofferson,,No,0,0.195,0.567,186533,0.555,9.99e-05,5,0.114,-12.506,1,0.0311,156.206,4,0.947
3412,3TSACHX6D5gIqg39IyCvhU,Vanessa Williams,Winter Weather,Winter WeatherVanessa Williams,,No,0,0.65,0.583,181533,0.483,0.0,9,0.139,-7.6,0,0.0503,126.713,4,0.454
3413,4k7JZ6mRafULcLdM9bLRNZ,Megadeth,Chosen Ones,Chosen OnesMegadeth,,No,0,9.03e-06,0.326,174289,0.987,0.497,2,0.253,-4.927,1,0.255,117.934,4,0.151
3414,4b6usuSKO9rNQYkc7fOflj,Frank Sinatra,Faithful,FaithfulFrank Sinatra,,No,0,0.89,0.19,157693,0.209,0.0,5,0.273,-12.127,1,0.03,83.111,4,0.173
3415,1nynaSUp4QxGeMDZv1pifW,Olivia Newton-John,Little Star Of Bethlehem,Little Star Of BethlehemOlivia Newton-John,,No,0,0.922,0.223,281493,0.238,0.0158,0,0.0871,-9.191,1,0.0349,97.254,4,0.0698
3416,63IIUzd6eJBfCGIcF8MFnJ,Yellowcard,Way Away,Way AwayYellowcard,,No,0,6.93e-06,0.357,202093,0.959,3.91e-05,2,0.0825,-4.081,0,0.113,179.644,4,0.364
3417,6Ki2hdPrlQFqmlLk5nAVk2,Cat Stevens,Bring Another Bottle Baby,Bring Another Bottle BabyCat Stevens,,No,0,0.226,0.521,164867,0.292,0.0,9,0.0948,-16.401,1,0.0332,80.654,4,0.923
3418,5MWvsJZAjMVbnzcKZ04TRe,Roxette,Waiting For The Rain,Waiting For The RainRoxette,,No,0,0.026,0.509,217200,0.838,0.0014,4,0.208,-4.583,0,0.0386,103.006,4,0.453
3419,2CkkSaKYrvf5KplpndBSnW,Keith Urban,Tu Compania,Tu CompaniaKeith Urban,,No,0,0.1,0.783,250347,0.709,2.09e-05,7,0.0993,-7.872,1,0.0411,110.019,4,0.904
3420,5X7OEH1dMsaol2hBUGNNsL,Tom Jones,I Wanna Get Back With You,I Wanna Get Back With YouTom Jones,,No,0,0.474,0.359,300120,0.622,1.3e-06,6,0.186,-7.717,0,0.0357,74.414,4,0.219
3421,1jHx90hLe7MvAtOa4PXIKb,Raffi,Shake My Sillies Out,Shake My Sillies OutRaffi,,No,0,0.833,0.788,64547,0.635,0.0,2,0.312,-8.88,1,0.0601,92.604,4,0.633
3422,3tE5OfatEheU3L5nSpW9FD,Michael Jackson,Come Together,Come TogetherMichael Jackson,,No,0,0.112,0.825,242333,0.775,0.000678,11,0.0782,-6.161,0,0.0381,89.601,4,0.765
3423,6HSYhD3f1zhfuuMfOOnlC4,Otis Redding,Scratch My Back,Scratch My BackOtis Redding,,No,0,0.526,0.849,162560,0.327,0.0632,6,0.0287,-13.647,1,0.0477,95.29,4,0.9
3424,6I6JMt3eHkz0MlaGB6t3ZM,John Denver,Mr Bojangles,Mr BojanglesJohn Denver,,No,0,0.207,0.45,253701,0.209,0.000696,0,0.213,-16.295,0,0.0375,158.944,3,0.178
3425,6GgAI5yIrp0sHvPp2h4lXX,Glee,Barracuda,BarracudaGlee,,No,0,0.0277,0.559,196907,0.974,0.000462,9,0.0988,-4.54,1,0.0798,138.03,4,0.556
3426,5yTZjlRabyw5JBXUAvX090,Dusty Springfield,Sandra,SandraDusty Springfield,,No,0,0.252,0.393,277467,0.299,0.0,6,0.126,-13.129,0,0.0484,113.617,4,0.171
3427,0AAKvxkoLPYRr9vYDhOfxn,Elton John,All The Way Down To El Paso,All The Way Down To El PasoElton John,,No,0,0.948,0.678,168187,0.3,1.84e-05,5,0.109,-9.337,1,0.0448,78.512,4,0.44
3428,0K0Xl8P4avnubFROawadUN,Engelbert Humperdinck,Say Goodnight,Say GoodnightEngelbert Humperdinck,,No,0,0.593,0.581,220333,0.329,0.0,2,0.252,-13.727,1,0.0356,110.827,3,0.469
3429,3lRhs4XVb9BrQqGLbE0WdT,Thin Lizzy,Killer Without A Cause,Killer Without A CauseThin Lizzy,,No,0,0.00237,0.434,211187,0.771,4.22e-06,4,0.161,-11.267,0,0.0554,145.695,4,0.569
3430,2e3SsuwHqZ4fdIWZRvLexP,Ramones,Out Of Time,Out Of TimeRamones,,No,0,0.0128,0.608,161440,0.88,0.00683,5,0.126,-6.259,1,0.048,129.039,4,0.727
3431,32TKQVwtSGCHIqmbmaNdFj,New Order,Dreams Never End,Dreams Never EndNew Order,,No,0,0.0154,0.606,195307,0.913,0.905,9,0.326,-7.865,1,0.0417,146.15,4,0.817
3432,65Z7fRcwn29IKCXpRS7CGk,Devo,Gates Of Steel,Gates Of SteelDevo,,No,0,0.00223,0.592,207973,0.918,0.213,0,0.515,-7.972,1,0.0351,157.051,4,0.639
3433,040r5gZK8Ub0PGOeinHKVI,Grateful Dead,Never Trust A Woman,Never Trust A WomanGrateful Dead,,No,0,0.716,0.658,387107,0.614,0.0278,0,0.265,-11.675,1,0.0702,114.459,3,0.584
3434,0mEOtZbh8OT3TW1v6TfhVg,HIM,Beyond Redemption,Beyond RedemptionHIM,,No,0,0.015,0.458,268103,0.965,0.0302,8,0.0942,-3.826,1,0.115,147.971,4,0.288
3435,3hYcvcGy9W61COJtIz2fES,Israel,Still Standing,Still StandingIsrael,,No,0,0.151,0.661,395333,0.943,0.0,9,0.71,-3.902,1,0.198,129.983,4,0.519
3436,1cdVbWk4Jch6FBGciTdJJT,Violent Femmes,Out The Window,Out The WindowViolent Femmes,,No,0,0.123,0.682,171067,0.47,0.0,7,0.115,-12.483,1,0.0361,95.988,4,0.898
3437,09WYDMHAD568q7F3ZTHBKP,Reba Mcentire,Love Isn't Love,Love Isn't LoveReba Mcentire,,No,0,0.688,0.392,189040,0.257,0.0,5,0.162,-13.395,1,0.0277,75.248,4,0.269
3438,0Vtq6zQ56QuXUEGZET3iHm,Death,Forgotten Past,Forgotten PastDeath,,No,0,1.55e-06,0.196,276120,0.973,0.0728,6,0.0805,-5.272,0,0.118,105.578,4,0.401
3439,2Jh67v8HEiyZtANW0naezQ,Hank Williams Jr.,Last Pork Chop,Last Pork ChopHank Williams Jr.,,No,0,0.158,0.347,203360,0.812,0.00506,2,0.451,-4.622,0,0.0396,142.052,1,0.734
3440,2mjBI2GDO0OxBp0I7gh7Ar,Zebrahead,Into You,Into YouZebrahead,,No,0,0.00565,0.546,191067,0.991,0.0,4,0.345,-2.457,1,0.249,132.968,4,0.334
3441,0ute0e8bY0FmSEIqDfhrBJ,Kiss,Every Time I Look At You,Every Time I Look At YouKiss,,No,0,0.231,0.567,279067,0.326,0.0,8,0.0602,-10.885,1,0.0336,72.061,4,0.301
3442,1fDkZtgvjp2j0nCLefnfNM,Guided By Voices,Expecting Brainchild,Expecting BrainchildGuided By Voices,,No,0,0.000267,0.214,150453,0.917,0.431,7,0.316,-4.482,1,0.222,140.635,4,0.409
3443,5e4kUj91oLjKxxiT8akiQV,Cheap Trick,California Man,California ManCheap Trick,,No,0,0.0065,0.527,224800,0.939,3.83e-05,9,0.177,-7.97,1,0.0467,155.838,4,0.865
3444,5rjkL3TSzZTCDUA1SqWB6U,Pogues,Boys From The County Hell,Boys From The County HellPogues,,No,0,0.0208,0.529,176453,0.781,0.0,7,0.157,-8.54,1,0.0586,136.082,4,0.667
3445,56erEjMEupqNyZmwlXBIQu,Billie Holiday,Baby Get Lost,Baby Get LostBillie Holiday,,No,0,0.855,0.673,195840,0.289,0.0,0,0.16,-4.483,1,0.0567,71.888,3,0.405
3446,6Hymbjc55u8r8E55RXVrmw,Underoath,Driftwood,DriftwoodUnderoath,,No,0,0.561,0.562,180133,0.737,0.31,1,0.101,-12.887,1,0.0736,134.985,4,0.178
3447,4YTtrWwlH4BxseROv8Wus2,Hanson,Gimme Some Lovin',Gimme Some Lovin'Hanson,,No,0,0.125,0.385,335093,0.979,0.000156,0,0.878,-4.377,1,0.104,143.427,4,0.411
3448,0zJv3NfoKASSpFmAJEqSSt,Ice Cube,You Gotta Lotta That,You Gotta Lotta ThatIce Cube,,No,0,0.000366,0.897,246453,0.559,0.0,11,0.0465,-6.521,0,0.29,85.998,4,0.262
3449,0Y295cvBYDBu4sFvGBp3dp,Aerosmith,My Fist Your Face,My Fist Your FaceAerosmith,,No,0,0.021,0.474,263093,0.875,0.0,9,0.0808,-10.932,1,0.0452,137.721,4,0.706
3450,20YMdrTf9IF9PefjPfMli9,Hank Williams,WITH TEARS IN MY EYES,WITH TEARS IN MY EYESHank Williams,,No,0,0.978,0.509,135467,0.241,0.0,0,0.332,-10.777,1,0.0332,117.113,4,0.41
3451,5jWl009JvUUM7VIcuwLUMj,Olivia Newton-John,Love Make Me Strong,Love Make Me StrongOlivia Newton-John,,No,0,0.215,0.8,190627,0.461,1.16e-05,9,0.126,-13.636,1,0.0268,113.4,4,0.687
3452,1OyPZRZIOmbmzSLKDMkfFZ,Uriah Heep,Sweet Pretender,Sweet PretenderUriah Heep,,No,0,0.015,0.449,287347,0.837,1.72e-06,4,0.075,-10.24,0,0.035,146.248,4,0.339
3453,1lVNO9j3ECVxYlmedn9Ypn,The Temptations,Why Did She Have To Leave Me (Why Did She Have To Go?),Why Did She Have To Leave Me (Why Did She Have To Go?)The Temptations,,No,0,0.284,0.559,179200,0.324,0.0,0,0.0942,-14.714,1,0.0352,106.352,4,0.755
3454,4bIeo029q0hlNl2d3XJ0iM,Nat King Cole,Stay,StayNat King Cole,,No,0,0.921,0.278,169787,0.245,1.35e-05,1,0.11,-11.589,1,0.0311,80.526,4,0.173
3455,3UVs3D9J81oBKTE1gCCSpb,George Strait,Famous Last Words Of A Fool,Famous Last Words Of A FoolGeorge Strait,,No,0,0.78,0.591,199960,0.288,0.000908,2,0.14,-12.312,1,0.0279,100.801,3,0.153
3456,452eWE1sXO6L0HgNoqZbpE,Metallica,Stone Cold Crazy,Stone Cold CrazyMetallica,,No,0,0.000164,0.448,137627,0.942,0.000258,7,0.0564,-3.298,1,0.0819,126.301,4,0.611
3457,2WcnvJKsp1aYs8xp2nJyDN,ZZ Top,I Got The Six,I Got The SixZZ Top,,No,0,0.00401,0.62,174240,0.893,0.0408,5,0.123,-4.076,1,0.0414,150.102,4,0.938
3458,5kZD8VsNpp9CcoO9rKGAKB,Verve,Gravity Grave,Gravity GraveVerve,,No,0,0.469,0.325,269267,0.563,0.803,4,0.0848,-15.423,0,0.0329,174.006,4,0.65
3459,2Hbov2HUipEiPKDFmqGe08,Bread,Games Of Magic,Games Of MagicBread,,No,0,0.61,0.342,190200,0.226,0.00239,11,0.0586,-16.789,0,0.0276,146.924,3,0.402
3460,24d6mUj2ED4cA6060FVwVx,Hank Snow,I Went To Your Wedding,I Went To Your WeddingHank Snow,,No,0,0.92,0.353,158840,0.299,5.14e-05,3,0.15,-9.838,1,0.0286,84.39,3,0.146
3461,38uW0zzbedx7bThlwAHwFx,Yello,Solar Driftwood,Solar DriftwoodYello,,No,0,0.104,0.257,111000,0.367,1.94e-06,10,0.0848,-16.952,1,0.042,116.648,4,0.177
3462,5I2FvUojIXRj1w4Cl6qPe3,The White Stripes,A Boy's Best Friend,A Boy's Best FriendThe White Stripes,,No,0,0.292,0.376,262080,0.368,0.000468,3,0.127,-10.521,1,0.0317,74.433,1,0.107
3463,2eaoBHjJ3P7h5BkF3eGNON,Incognito,Stay Mine,Stay MineIncognito,,No,0,0.085,0.771,279133,0.727,2.07e-05,2,0.302,-6.678,0,0.0421,98.008,4,0.801
3464,4WDUNVROWNQ0NPjwAohvXb,Devo,Big Mess,Big MessDevo,,No,0,0.199,0.671,163693,0.647,0.681,0,0.203,-15.797,1,0.0357,164.254,4,0.802
3465,5V6kkHsKwMOUmycpNZkDkm,Linda Ronstadt,In My Reply,In My ReplyLinda Ronstadt,,No,0,0.766,0.553,213467,0.207,0.000106,1,0.111,-13.766,1,0.025,91.726,4,0.338
3466,7myke8Id4WyKFlWcRBJdIF,Metallica,Hardwired,HardwiredMetallica,,No,0,1.15e-05,0.13,191332,0.991,0.00412,11,0.225,-3.126,1,0.0604,185.364,4,0.505
3467,5vex3jeqqA6ep30Jzo1Ugd,Phish,Crimes Of The Mind,Crimes Of The MindPhish,,No,0,0.274,0.425,265547,0.799,0.0925,2,0.126,-5.903,1,0.0589,139.859,4,0.491
3468,3LTF1PwljcPaBqXA9MkK8H,Otis Redding,The Dog,The DogOtis Redding,,No,0,0.182,0.636,156867,0.564,0.0192,3,0.105,-9.748,1,0.059,134.008,4,0.648
3469,2ROp8q9d5biA6CycStYfKH,Grand Funk Railroad,Shinin' On,Shinin' OnGrand Funk Railroad,,No,0,0.142,0.505,356173,0.943,0.0166,7,0.0788,-4.88,1,0.0737,94.534,4,0.64
3470,2b4CLhswQtUhI4jHNIWRGD,Scorpions,Freshly Squeezed,Freshly SqueezedScorpions,,No,0,0.00025,0.666,238533,0.862,0.191,7,0.068,-4.659,1,0.0466,81.137,4,0.886
3471,0jxDWeVC70fOBkK4XPEuQM,Chris Rea,The Things Lovers Should Do,The Things Lovers Should DoChris Rea,,No,0,0.347,0.673,214160,0.387,0.0,2,0.108,-16.139,1,0.047,110.037,4,0.952
3472,2bFNBsB01MBjhPqPQ49KxY,Reba Mcentire,It Don't Matter,It Don't MatterReba Mcentire,,No,0,0.0362,0.599,215800,0.63,1.27e-06,2,0.13,-5.886,1,0.0256,89.359,4,0.111
3473,6nRpOFGuJ0ok24wqkYWQrz,Hanson,Watch Over Me,Watch Over MeHanson,,No,0,5.7e-05,0.573,294120,0.848,3.13e-05,6,0.145,-4.526,1,0.0311,117.169,4,0.55
3474,5Mr0MsK1BmDnei2HbXLe25,Nickelback,Hold Out Your Hand,Hold Out Your HandNickelback,,No,0,0.000885,0.535,248000,0.877,0.0635,2,0.0974,-4.688,1,0.0568,103.089,4,0.443
3475,45CzqK8dvwYw0QGkc6rJvw,Frankie Valli,Where Did We Go Wrong,Where Did We Go WrongFrankie Valli,,No,0,0.377,0.376,221267,0.256,0.0,4,0.395,-12.389,1,0.0307,136.655,4,0.0931
3476,06Qt6JVdDUX4geCkMx4Yze,Uncle Kracker,Letter To My Daughters,Letter To My DaughtersUncle Kracker,,No,0,0.825,0.515,188333,0.426,0.0,2,0.12,-7.868,1,0.043,157.058,3,0.792
3477,3jPy1Y0DaLpKtNrEARhyF2,Steve Miller Band,Out Of The Night,Out Of The NightSteve Miller Band,,No,0,0.599,0.702,226240,0.447,0.000103,0,0.13,-18.241,1,0.0533,121.749,4,0.768
3478,56JUsLmYPjaBnMlhdUO3qi,Rolling Stones,Little Baby,Little BabyRolling Stones,,No,0,0.456,0.533,240533,0.725,0.000403,9,0.211,-7.223,1,0.0467,141.634,4,0.865
3479,2pqPsLYeLu5HGI8VqB4QQS,Grateful Dead,Far From Me,Far From MeGrateful Dead,,No,0,0.295,0.444,220800,0.681,0.000886,2,0.118,-8.946,1,0.0371,105.356,4,0.679
3480,7nfrASr9CHbsN0j9dTqui4,Reba Mcentire,Indelibly Blue,Indelibly BlueReba Mcentire,,No,0,0.736,0.458,205373,0.171,0.0,1,0.0688,-15.835,1,0.0302,80.403,4,0.304
3481,1UP5K72OIyNMBtfuFRaSYi,Mary Black,Rose Of Allendale,Rose Of AllendaleMary Black,,No,0,0.953,0.384,305227,0.241,0.0,4,0.965,-9.859,1,0.0401,137.49,4,0.381
3482,64qM1cD89B8bY47wcDszWE,Kinks,David Watts,David WattsKinks,,No,0,0.265,0.616,149173,0.848,3.76e-06,9,0.392,-7.758,1,0.0409,140.821,4,0.833
3483,5aL3bfDsE0aOum2YJ1APL0,Blur,Magpie,MagpieBlur,,No,0,0.00154,0.468,256387,0.965,0.0114,11,0.633,-5.803,0,0.109,106.648,4,0.424
3484,1hb6RTVMwlMMOAn40WC7HB,Guided By Voices,Acorns Orioles,Acorns OriolesGuided By Voices,,No,0,0.694,0.578,132867,0.708,0.00012,11,0.747,-10.468,0,0.0361,120.33,4,0.402
3485,63JaNr8PnlN7hjKUBJAtus,Korn,Illuminati,IlluminatiKorn,,No,0,0.00085,0.475,196613,0.956,0.00121,9,0.817,-4.833,1,0.106,163.976,4,0.352
3486,36vBTbjOoSG5SbiYWtGNWA,Gary Numan,The Machman,The MachmanGary Numan,,No,0,0.00301,0.561,188200,0.657,0.00414,11,0.127,-11.022,0,0.0472,117.076,4,0.749
3487,1ZrqgxPOyhBAxtUK2I97Ji,George Michael,A Last Request,A Last RequestGeorge Michael,,No,0,0.00217,0.771,227360,0.531,0.74,11,0.0785,-11.875,0,0.0414,99.161,4,0.613
3488,6BUhNuoH1ej0JayR0ft5Pu,Rolling Stones,Infamy,InfamyRolling Stones,,No,0,0.351,0.7,227733,0.718,0.0,11,0.0812,-4.324,0,0.0407,108.977,4,0.933
3489,6XzyCjS2Z2zgGIAk1p5nKB,Gucci Mane,Classical,ClassicalGucci Mane,,No,0,0.55,0.724,213960,0.637,0.0,8,0.523,-6.32,1,0.0408,128.059,4,0.143
3490,1L45LhkBzYgCJnJiYD0YM3,Face To Face,Dissension,DissensionFace To Face,,No,0,0.00454,0.347,142267,0.991,0.0,7,0.775,-3.959,1,0.0688,137.922,4,0.434
3491,6UzHNNLNH6hq7cL2RUPonf,YG,Sorry Momma,Sorry MommaYG,,No,0,0.453,0.541,305853,0.445,0.0,6,0.652,-9.98,0,0.23,80.69,4,0.491
3492,565yqZWP136hwff047poq3,Primus,Moron TV,Moron TVPrimus,,No,0,0.206,0.485,277813,0.896,0.93,4,0.156,-5.49,1,0.117,151.473,4,0.715
3493,6JSPW092TIQbSwoX9383Uy,Yo La Tengo,The Way Some People Die,The Way Some People DieYo La Tengo,,No,0,0.00628,0.57,217893,0.751,0.784,9,0.139,-9.497,1,0.0438,131.063,4,0.794
3494,5gcOQlB2n0cxdOOPKRQZBj,Phish,Bathtub Gin,Bathtub GinPhish,,No,0,0.0998,0.413,917120,0.771,0.404,5,0.248,-7.678,0,0.0319,125.784,4,0.479
3495,3lqJ62EglbYMerJ1N4LMry,Conway Twitty,A Fallen Star,A Fallen StarConway Twitty,,No,0,0.745,0.332,145573,0.274,0.000821,7,0.349,-14.133,1,0.0327,132.759,1,0.395
3496,28fVT0oIcb9WHSLYy2jcSD,Oasis,Guess God Thinks I'm Abel,Guess God Thinks I'm AbelOasis,,No,0,0.329,0.607,204747,0.686,1.1e-05,6,0.39,-6.473,1,0.0282,103.837,4,0.243
3497,3Th56VIq2sEaEmPPETu7p5,Ed Sheeran,All Of The Stars,All Of The StarsEd Sheeran,,No,0,0.00886,0.54,237147,0.557,0.000182,11,0.307,-6.097,1,0.0259,75.035,4,0.287
3498,4Ssgx7QJr0fzabt4D4JZ1b,Uncle Tupelo,New Madrid,New MadridUncle Tupelo,,No,0,0.0171,0.711,211813,0.489,0.000663,9,0.0836,-11.164,1,0.0301,125.494,4,0.628
3499,4RaVIesdyMAwlP7QLwtGhe,Rascal Flatts,Riot,RiotRascal Flatts,,No,0,0.495,0.489,229427,0.683,0.0,2,0.069,-5.726,1,0.0283,145.957,3,0.342
3500,3aVvhQ9qcuq0RNXwlXmiHs,Train,Skyscraper,SkyscraperTrain,,No,0,0.0304,0.432,234493,0.482,3.07e-05,7,0.103,-7.7,1,0.0295,75.007,4,0.208
3501,6Nl2DkT2ZjnJJZQ8B3RbBT,Sia,Opportunity,OpportunitySia,,No,0,0.862,0.351,194387,0.389,2.45e-06,3,0.107,-7.735,1,0.0318,119.808,4,0.111
3502,2E8MXBzwmLJPXzhqoziRRe,Britney Spears,Love Me Down,Love Me DownBritney Spears,,No,0,0.00592,0.657,198640,0.645,0.000199,2,0.236,-6.52,0,0.0603,91.988,4,0.658
3503,3AySFupxPGQWjauQfFXcr0,Clash,Red Angel Dragnet,Red Angel DragnetClash,,No,0,0.0323,0.759,224240,0.729,0.0,0,0.275,-8.654,1,0.143,138.545,4,0.681
3504,52qSRwt66zp7RZs7l3uCbv,Annie,Little Girls,Little GirlsAnnie,,No,0,0.837,0.603,162960,0.201,6.05e-06,5,0.0674,-13.54,0,0.0563,105.741,4,0.524
3505,5B1UWtanEbLgCYuKUyW36w,Journey,Forever In Blue,Forever In BlueJourney,,No,0,0.0936,0.617,215707,0.868,0.0,3,0.0555,-4.57,1,0.0445,125.2,4,0.711
3506,35jHuMmxegwKtWbWaYFtZE,George Strait,He Must Have Really Hurt You Bad,He Must Have Really Hurt You BadGeorge Strait,,No,0,0.726,0.572,161013,0.514,2.25e-05,10,0.109,-7.687,1,0.0326,74.506,4,0.383
3507,049UkcxQEgb6hVbM9Xxfse,Townes Van Zandt,"Sixteen Summers, Fifteen Falls","Sixteen Summers, Fifteen FallsTownes Van Zandt",,No,0,0.153,0.349,155053,0.493,0.0,0,0.491,-11.616,1,0.0373,110.204,4,0.623
3508,4e06l92kS9psWutgLTLhob,Joni Mitchell,I Think I Understand,I Think I UnderstandJoni Mitchell,,No,0,0.978,0.307,267533,0.162,0.00652,4,0.142,-13.003,1,0.0371,206.214,3,0.194
3509,7vTCIwHvCT3zMmtYBo0uff,Avril Lavigne,How Does It Feel,How Does It FeelAvril Lavigne,,No,0,0.0209,0.646,224933,0.583,2.4e-06,0,0.119,-4.532,1,0.026,118.055,4,0.339
3510,46jqxETXUwgLRsoMGuwFLa,Mc Hammer,Addams Groove,Addams GrooveMc Hammer,,No,0,0.0333,0.912,239040,0.582,0.0,11,0.0572,-9.408,0,0.271,119.996,4,0.842
3511,7fFjpf06JScz2GFI4CxMvL,Doobie Brothers,Slow Burn,Slow BurnDoobie Brothers,,No,0,0.0188,0.625,284093,0.918,0.00289,7,0.949,-6.304,1,0.0526,118.132,4,0.723
3512,4I5vSTy4Du2SSfWqb8K69l,Joni Mitchell,For The Roses,For The RosesJoni Mitchell,,No,0,0.976,0.432,223293,0.195,6.52e-05,3,0.115,-13.567,1,0.0425,165.511,4,0.386
3513,78A2FZKzGtkaIIlov5te9S,Fall Out Boy,"Champagne For My Real Friends, Real Pain For My Sham Friends","Champagne For My Real Friends, Real Pain For My Sham FriendsFall Out Boy",,No,0,0.000715,0.439,203813,0.962,0.0,0,0.72,-3.276,1,0.101,160.195,4,0.533
3514,7JRWBhgl6KeAuDdoUxkSw4,Depeche Mode,Blasphemous Rumours,Blasphemous RumoursDepeche Mode,,No,0,0.117,0.687,306400,0.582,0.00441,6,0.0451,-16.092,0,0.0369,119.757,4,0.552
3515,0rqxHuM2K6hk07ZF2hvE7u,UB40,I Love It When You Smile,I Love It When You SmileUB40,,No,0,0.0388,0.701,261373,0.693,0.0754,7,0.0893,-10.981,1,0.0566,76.847,4,0.707
3516,3mvA09zRuyVGo7nEPkuStP,Nick Drake,Parasite,ParasiteNick Drake,,No,0,0.782,0.61,214240,0.204,0.000117,11,0.103,-16.472,1,0.0378,131.391,4,0.255
3517,4rGARUpl294ILkRg1Ati1N,Rush,Neurotica,NeuroticaRush,,No,0,0.0187,0.597,280013,0.876,0.0094,9,0.174,-9.543,1,0.0341,121.205,4,0.73
3518,34rgEskdpWZdVMot8iprkw,Squeeze,F-Hole,F-HoleSqueeze,,No,0,0.149,0.622,281333,0.654,0.00144,10,0.28,-12.825,0,0.0281,80.619,4,0.516
3519,4RIfpCSJ7buxlTxft77xq5,Don McLean,Homeless Brother,Homeless BrotherDon McLean,,No,0,0.922,0.518,261427,0.187,0.0,7,0.107,-14.752,1,0.0615,81.497,4,0.389
3520,3EjDokgTti6B9vEYFKxkVZ,Stevie Wonder,Galaxy Paradise,Galaxy ParadiseStevie Wonder,,No,0,0.0899,0.762,231267,0.193,1.53e-05,1,0.253,-21.585,1,0.0427,105.159,4,0.526
3521,02Hw369I0hEBpySOEWuP29,Indigo Girls,Caramia,CaramiaIndigo Girls,,No,0,0.351,0.429,346227,0.468,2.6e-06,4,0.114,-8.277,0,0.0276,142.268,3,0.338
3522,2iV0cYTvxtn6Yml7YcEbdk,Reba Mcentire,I Wouldn't Know,I Wouldn't KnowReba Mcentire,,No,0,0.346,0.593,209800,0.68,0.0,0,0.137,-7.37,1,0.0256,95.038,4,0.394
3523,1LmH5GBpHhdSkfmsHi6sXB,LL Cool J,Ll Cool J,Ll Cool JLL Cool J,,No,0,0.00577,0.568,180547,0.809,0.0,10,0.454,-4.746,0,0.289,86.024,4,0.851
3524,6Hzi3cauk9QwPekt38AYUe,NOFX,Philthy Phil Philanthropist,Philthy Phil PhilanthropistNOFX,,No,0,0.000127,0.549,190200,0.856,0.000592,7,0.33,-7.237,1,0.0539,110.332,4,0.631
3525,1rvbY7HXYsFXSlLqxphocK,Weezer,Getchoo,GetchooWeezer,,No,0,0.000391,0.338,172600,0.895,0.0,1,0.304,-4.901,0,0.0466,104.492,4,0.625
3526,5c2DbS4A5lf7WYXVe6suVa,Natalie Cole,Heaven Is With You,Heaven Is With YouNatalie Cole,,No,0,0.549,0.492,252600,0.506,0.0014,8,0.675,-12.379,1,0.0474,113.784,3,0.398
3527,7AXb1pyuke8O1TSrQmeeWd,Air Supply,The Way I Feel,The Way I FeelAir Supply,,No,0,0.768,0.242,263547,0.38,0.00308,0,0.137,-7.164,1,0.0287,139.525,4,0.0383
3528,6SBEgl7C4nzJeyHqBNOaaY,Nitty Gritty Dirt Band,Cosmic Cowboy,Cosmic CowboyNitty Gritty Dirt Band,,No,0,0.264,0.59,237665,0.83,0.0,4,0.171,-5.472,1,0.0435,146.511,4,0.966
3529,4H52EQ3HSCqu9rISEZ8tnQ,George Jones,Busted,BustedGeorge Jones,,No,0,0.507,0.541,168320,0.559,0.0,2,0.306,-5.04,1,0.0249,144.79,3,0.601
3530,1vWofkfHYG9w1fQ4DFputC,Demi Lovato,We Rock,We RockDemi Lovato,,No,0,0.0373,0.553,255707,0.935,0.0,4,0.694,-3.941,1,0.0743,91.983,4,0.655
3531,3jRTXC9f1gsQWU45VXKGnm,Josh Groban,It Came Upon A Midnight Clear,It Came Upon A Midnight ClearJosh Groban,,No,0,0.706,0.429,253067,0.28,0.000524,8,0.115,-12.147,1,0.0319,119.856,4,0.164
3532,2o5CwcwWsxLY6N6jB6RArZ,Phish,Chalk Dust Torture,Chalk Dust TorturePhish,,No,0,0.117,0.382,1445507,0.704,0.799,7,0.183,-9.073,1,0.0358,94.113,4,0.579
3533,15BQ7vEDv2LJuh8TxWIhtd,Iggy Pop,The Passenger,The PassengerIggy Pop,,No,0,0.0839,0.495,283360,0.898,3.07e-06,0,0.55,-5.383,1,0.054,134.852,4,0.746
